DokId,Kolejnosc,NrPozycji,SKU,TypPoz,IloscPlus,IloscMinus,CenaPoRab,Wartosc,Data,KolejnyWDniu,NrDok,TypDok,Aktywny,NrKolejny,AsId,Nazwa_towar,Kod,Marza,CenaDet,Nazwa_asort,Rok,Miesiac,RokMiesiac,DzienTygodnia,czy_remanent,ilosc_netto,Ruch,nazwa_dnia,dlugi_weekend,niedziela_handlowa,kategoria_dnia,Stan_przed,Stan,pareto,marza_zl
1175535,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-13,390.0,DF/PAR/230113/3422/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,86.0,85.0,C (ogon),0.0
1175705,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-13,560.0,DF/PAR/230113/3518/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,85.0,84.0,C (ogon),0.0
1175792,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-13,646.0,DF/PAR/230113/3546/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,84.0,83.0,C (ogon),0.0
1175869,9,9,11398,4,1.0,0.0,6.4722,6.4722,2023-01-13,723.0,DF/PAR/230113/3577/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,83.0,82.0,C (ogon),0.0
1176048,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-13,902.0,DF/PAR/230113/4935/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,82.0,81.0,C (ogon),0.0
1176363,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,215.0,DF/PAR/230114/3724/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,81.0,80.0,C (ogon),0.0
1176504,6,6,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,356.0,DF/PAR/230114/5184/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,80.0,79.0,C (ogon),0.0
1176504,8,8,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,356.0,DF/PAR/230114/5184/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,79.0,78.0,C (ogon),0.0
1176508,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,360.0,DF/PAR/230114/5186/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,78.0,77.0,C (ogon),0.0
1176508,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,360.0,DF/PAR/230114/5186/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,77.0,76.0,C (ogon),0.0
1176530,6,6,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,382.0,DF/PAR/230114/5196/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,76.0,75.0,C (ogon),0.0
1176561,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,413.0,DF/PAR/230114/3815/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,75.0,74.0,C (ogon),0.0
1176567,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,419.0,DF/PAR/230114/3819/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,74.0,73.0,C (ogon),0.0
1176613,7,7,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,465.0,DF/PAR/230114/3841/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,73.0,72.0,C (ogon),0.0
1176653,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,505.0,DF/PAR/230114/3866/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,72.0,71.0,C (ogon),0.0
1176902,12,12,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,754.0,DF/PAR/230114/3973/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,71.0,70.0,C (ogon),0.0
1176915,9,9,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,767.0,DF/PAR/230114/3980/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,70.0,69.0,C (ogon),0.0
1176920,8,8,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,772.0,DF/PAR/230114/5347/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,69.0,68.0,C (ogon),0.0
1176936,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,788.0,DF/PAR/230114/5359/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,68.0,67.0,C (ogon),0.0
1176992,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,844.0,DF/PAR/230114/5402/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,67.0,66.0,C (ogon),0.0
1177048,8,8,11398,4,1.0,0.0,6.4722,6.4722,2023-01-14,900.0,DF/PAR/230114/5450/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,66.0,65.0,C (ogon),0.0
1177250,7,7,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,50.0,DF/PAR/230116/5587/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,65.0,64.0,C (ogon),0.0
1177275,7,7,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,75.0,DF/PAR/230116/5611/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,64.0,63.0,C (ogon),0.0
1177355,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,155.0,DF/PAR/230116/5689/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,63.0,62.0,C (ogon),0.0
1177369,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,169.0,DF/PAR/230116/5703/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,62.0,61.0,C (ogon),0.0
1177377,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,177.0,DF/PAR/230116/5710/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,61.0,60.0,C (ogon),0.0
1177571,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,368.0,DF/PAR/230116/5846/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,60.0,59.0,C (ogon),0.0
1177642,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,437.0,DF/PAR/230116/5889/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,59.0,58.0,C (ogon),0.0
1177782,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,573.0,DF/PAR/230116/5962/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,58.0,57.0,C (ogon),0.0
1177812,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,601.0,DF/PAR/230116/5976/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,57.0,56.0,C (ogon),0.0
1177827,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,616.0,DF/PAR/230116/5990/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,56.0,55.0,C (ogon),0.0
1177894,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,683.0,DF/PAR/230116/4127/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,55.0,54.0,C (ogon),0.0
1177939,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,728.0,DF/PAR/230116/6065/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,54.0,53.0,C (ogon),0.0
1177951,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,740.0,DF/PAR/230116/6075/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,53.0,52.0,C (ogon),0.0
1178040,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,827.0,DF/PAR/230116/6140/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,52.0,51.0,C (ogon),0.0
1178049,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-16,836.0,DF/PAR/230116/6149/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,51.0,50.0,C (ogon),0.0
1178210,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,27.0,DF/PAR/230117/6256/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,50.0,49.0,C (ogon),0.0
1178236,6,6,11398,4,4.0,0.0,6.4722,25.8889,2023-01-17,53.0,DF/PAR/230117/6281/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-4.0,-0.0,Wtorek,False,False,Wtorek,49.0,45.0,C (ogon),0.0
1178324,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,140.0,DF/PAR/230117/6346/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,45.0,44.0,C (ogon),0.0
1178360,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,174.0,DF/PAR/230117/6379/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,44.0,43.0,C (ogon),0.0
1178548,12,12,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,360.0,DF/PAR/230117/6518/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,43.0,42.0,C (ogon),0.0
1178655,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,467.0,DF/PAR/230117/6577/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,42.0,41.0,C (ogon),0.0
1178846,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,654.0,DF/PAR/230117/6645/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,41.0,40.0,C (ogon),0.0
1178889,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,697.0,DF/PAR/230117/4375/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,40.0,39.0,C (ogon),0.0
1178901,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,709.0,DF/PAR/230117/4387/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,39.0,38.0,C (ogon),0.0
1178912,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,720.0,DF/PAR/230117/4398/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,38.0,37.0,C (ogon),0.0
1178923,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,731.0,DF/PAR/230117/4409/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,37.0,36.0,C (ogon),0.0
1178999,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-17,807.0,DF/PAR/230117/4480/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,36.0,35.0,C (ogon),0.0
1179126,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,46.0,DF/PAR/230118/6713/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,35.0,34.0,C (ogon),0.0
1179210,209,209,11398,1,200.0,0.0,5.5,1100.0,2023-01-18,130.0,PZ/23/57,2,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,200.0,,Środa,False,False,Środa,34.0,234.0,C (ogon),0.0
1179404,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,313.0,DF/PAR/230118/4542/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,234.0,233.0,C (ogon),0.0
1179404,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,313.0,DF/PAR/230118/4542/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,233.0,232.0,C (ogon),0.0
1179419,10,10,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,328.0,DF/PAR/230118/4553/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,232.0,231.0,C (ogon),0.0
1179510,2,2,11398,4,2.0,0.0,6.4722,12.9444,2023-01-18,419.0,DF/PAR/230118/6985/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-2.0,-0.0,Środa,False,False,Środa,231.0,229.0,C (ogon),0.0
1179550,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,459.0,DF/PAR/230118/4585/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,229.0,228.0,C (ogon),0.0
1179612,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,521.0,DF/PAR/230118/4589/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,228.0,227.0,C (ogon),0.0
