DokId,Kolejnosc,NrPozycji,SKU,TypPoz,IloscPlus,IloscMinus,CenaPoRab,Wartosc,Data,KolejnyWDniu,NrDok,TypDok,Aktywny,NrKolejny,AsId,Nazwa_towar,Kod,Marza,CenaDet,Nazwa_asort,Rok,Miesiac,RokMiesiac,DzienTygodnia,czy_remanent,ilosc_netto,Ruch,nazwa_dnia,dlugi_weekend,niedziela_handlowa,kategoria_dnia,Stan_przed,Stan,pareto,marza_zl
1179642,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,551.0,DF/PAR/230118/4605/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,227.0,226.0,C (ogon),0.0
1179750,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,659.0,DF/PAR/230118/7071/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,226.0,225.0,C (ogon),0.0
1179806,8,8,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,715.0,DF/PAR/230118/4721/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,225.0,224.0,C (ogon),0.0
1179867,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-18,776.0,DF/PAR/230118/4780/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,2,False,-1.0,-0.0,Środa,False,False,Środa,224.0,223.0,C (ogon),0.0
1180134,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-19,121.0,DF/PAR/230119/7210/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,223.0,222.0,C (ogon),0.0
1180170,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-19,157.0,DF/PAR/230119/7246/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,222.0,221.0,C (ogon),0.0
1180192,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-19,179.0,DF/PAR/230119/7268/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,221.0,220.0,C (ogon),0.0
1180330,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-19,317.0,DF/PAR/230119/7370/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,220.0,219.0,C (ogon),0.0
1180504,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-19,490.0,DF/PAR/230119/4925/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,219.0,218.0,C (ogon),0.0
1180704,7,7,11398,4,1.0,0.0,6.4722,6.4722,2023-01-19,686.0,DF/PAR/230119/5025/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,218.0,217.0,C (ogon),0.0
1180710,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-19,692.0,DF/PAR/230119/5027/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,217.0,216.0,C (ogon),0.0
1180785,8,8,11398,4,1.0,0.0,6.4722,6.4722,2023-01-19,767.0,DF/PAR/230119/5068/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,216.0,215.0,C (ogon),0.0
1180803,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-19,785.0,DF/PAR/230119/5086/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,3,False,-1.0,-0.0,Czwartek,False,False,Czwartek,215.0,214.0,C (ogon),0.0
1181104,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,140.0,DF/PAR/230120/7747/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,214.0,213.0,C (ogon),0.0
1181200,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,235.0,DF/PAR/230120/7806/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,213.0,212.0,C (ogon),0.0
1181246,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,281.0,DF/PAR/230120/5223/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,212.0,211.0,C (ogon),0.0
1181353,8,8,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,388.0,DF/PAR/230120/7900/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,211.0,210.0,C (ogon),0.0
1181387,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,422.0,DF/PAR/230120/7919/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,210.0,209.0,C (ogon),0.0
1181707,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,737.0,DF/PAR/230120/5385/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,209.0,208.0,C (ogon),0.0
1181782,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,812.0,DF/PAR/230120/8128/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,208.0,207.0,C (ogon),0.0
1181824,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,854.0,DF/PAR/230120/8158/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,207.0,206.0,C (ogon),0.0
1181838,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,868.0,DF/PAR/230120/5415/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,206.0,205.0,C (ogon),0.0
1181901,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,931.0,DF/PAR/230120/5437/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,205.0,204.0,C (ogon),0.0
1181986,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-20,1017.0,DF/PAR/230120/5449/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,4,False,-1.0,-0.0,Piątek,False,False,Piątek,204.0,203.0,C (ogon),0.0
1182077,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,59.0,DF/PAR/230121/8269/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,203.0,202.0,C (ogon),0.0
1182077,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,59.0,DF/PAR/230121/8269/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,202.0,201.0,C (ogon),0.0
1182084,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,66.0,DF/PAR/230121/8276/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,201.0,200.0,C (ogon),0.0
1182308,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,290.0,DF/PAR/230121/8375/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,200.0,199.0,C (ogon),0.0
1182333,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,315.0,DF/PAR/230121/8385/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,199.0,198.0,C (ogon),0.0
1182384,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,366.0,DF/PAR/230121/5657/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,198.0,197.0,C (ogon),0.0
1182401,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,383.0,DF/PAR/230121/8416/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,197.0,196.0,C (ogon),0.0
1182430,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,412.0,DF/PAR/230121/5677/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,196.0,195.0,C (ogon),0.0
1182509,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,491.0,DF/PAR/230121/8474/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,195.0,194.0,C (ogon),0.0
1182511,10,10,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,493.0,DF/PAR/230121/8475/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,194.0,193.0,C (ogon),0.0
1182637,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,619.0,DF/PAR/230121/8519/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,193.0,192.0,C (ogon),0.0
1182776,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-21,758.0,DF/PAR/230121/5818/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,5,False,-1.0,-0.0,Sobota,False,False,Sobota,192.0,191.0,C (ogon),0.0
1183018,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,14.0,DF/PAR/230123/8630/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,191.0,190.0,C (ogon),0.0
1183213,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,209.0,DF/PAR/230123/6108/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,190.0,189.0,C (ogon),0.0
1183247,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,243.0,DF/PAR/230123/6139/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,189.0,188.0,C (ogon),0.0
1183278,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,274.0,DF/PAR/230123/6164/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,188.0,187.0,C (ogon),0.0
1183289,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,285.0,DF/PAR/230123/6174/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,187.0,186.0,C (ogon),0.0
1183293,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,289.0,DF/PAR/230123/8685/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,186.0,185.0,C (ogon),0.0
1183356,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,352.0,DF/PAR/230123/6219/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,185.0,184.0,C (ogon),0.0
1183391,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,387.0,DF/PAR/230123/6248/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,184.0,183.0,C (ogon),0.0
1183497,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,491.0,DF/PAR/230123/8736/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,183.0,182.0,C (ogon),0.0
1183547,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,536.0,DF/PAR/230123/8765/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,182.0,181.0,C (ogon),0.0
1183576,3,3,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,564.0,DF/PAR/230123/8789/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,181.0,180.0,C (ogon),0.0
1183699,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,687.0,DF/PAR/230123/8873/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,180.0,179.0,C (ogon),0.0
1183760,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,748.0,DF/PAR/230123/6353/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,179.0,178.0,C (ogon),0.0
1183849,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-23,837.0,DF/PAR/230123/8985/2,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-1.0,-0.0,Poniedziałek,False,False,Poniedziałek,178.0,177.0,C (ogon),0.0
1183900,4,4,11398,4,6.0,0.0,6.4722,38.8333,2023-01-23,889.0,DF/PAR/230123/6383/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,0,False,-6.0,-0.0,Poniedziałek,False,False,Poniedziałek,177.0,171.0,C (ogon),0.0
1183940,1,1,11398,4,1.0,0.0,6.4722,6.4722,2023-01-24,10.0,DF/PAR/230124/6397/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,171.0,170.0,C (ogon),0.0
1183991,5,5,11398,4,1.0,0.0,6.4722,6.4722,2023-01-24,61.0,DF/PAR/230124/6446/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,170.0,169.0,C (ogon),0.0
1184015,2,2,11398,4,1.0,0.0,6.4722,6.4722,2023-01-24,84.0,DF/PAR/230124/6468/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,169.0,168.0,C (ogon),0.0
1184041,4,4,11398,4,1.0,0.0,6.4722,6.4722,2023-01-24,110.0,DF/PAR/230124/6494/1,21,1.0,,151.0,CUKIER BIAŁY KRÓLEWSKI 1KG SUDZUCKER,5902136817550.0,0.0,3.2315,CUKIER /zbożowe i sypkie,2023,1,2023-01,1,False,-1.0,-0.0,Wtorek,False,False,Wtorek,168.0,167.0,C (ogon),0.0
